case_dir,system,fault_dir,run,rc_service,fault_type,files,inject_time,has_traces,traces_bytes,n_spans,n_services_traced,services_traced,trace_t0,trace_t1,inject_in_window,n_nodes,n_edges,acyclic,shared,rc_in_graph,orphan_parent_frac,has_simple_metrics,n_latency_cols,metric_services,sm_rows,sm_t0,sm_t1
/home/user/data/RE2/RE2-OB/checkoutservice_loss/2,RE2-OB,checkoutservice_loss,2,checkoutservice,loss,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705673762,True,74202523,406092,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705673042,1705674481,True,7,9,True,currencyservice|productcatalogservice,True,1.0483938606055523e-05,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705673042.0,1705674482.0
/home/user/data/RE2/RE2-OB/checkoutservice_loss/3,RE2-OB,checkoutservice_loss,3,checkoutservice,loss,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1708489141,True,73551307,402659,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1708488421,1708489860,True,7,9,True,currencyservice|productcatalogservice,True,5.288235263010381e-05,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1708488421.0,1708489861.0
/home/user/data/RE2/RE2-OB/checkoutservice_mem/1,RE2-OB,checkoutservice_mem,1,checkoutservice,mem,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705462070,True,74180251,405917,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705461350,1705462789,True,7,9,True,currencyservice|productcatalogservice,True,0.00010232192050373869,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705461350.0,1705462790.0
/home/user/data/RE2/RE2-OB/checkoutservice_mem/2,RE2-OB,checkoutservice_mem,2,checkoutservice,mem,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705626077,True,59766022,327148,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705625357,1705626508,True,7,9,True,currencyservice|productcatalogservice,True,0.0004297028864965868,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1262.0,1705625357.0,1705626360.0
/home/user/data/RE2/RE2-OB/checkoutservice_mem/3,RE2-OB,checkoutservice_mem,3,checkoutservice,mem,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705627856,True,74582606,408171,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705627136,1705628576,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705627136.0,1705628576.0
/home/user/data/RE2/RE2-OB/checkoutservice_socket/1,RE2-OB,checkoutservice_socket,1,checkoutservice,socket,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705656313,True,73855091,404289,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705655593,1705657032,True,7,9,True,currencyservice|productcatalogservice,True,1.0536075522589346e-05,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705655593.0,1705657033.0
/home/user/data/RE2/RE2-OB/checkoutservice_socket/2,RE2-OB,checkoutservice_socket,2,checkoutservice,socket,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705660355,True,73946903,404599,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705659635,1705661074,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705659635.0,1705661075.0
/home/user/data/RE2/RE2-OB/checkoutservice_socket/3,RE2-OB,checkoutservice_socket,3,checkoutservice,socket,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705664091,True,74608170,408384,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705663371,1705664810,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705663371.0,1705664811.0
/home/user/data/RE2/RE2-OB/currencyservice_cpu/1,RE2-OB,currencyservice_cpu,1,currencyservice,cpu,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705682817,True,73388958,401542,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705682097,1705683536,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705682097.0,1705683537.0
/home/user/data/RE2/RE2-OB/currencyservice_cpu/2,RE2-OB,currencyservice_cpu,2,currencyservice,cpu,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705685216,True,73264458,401017,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705684496,1705685936,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705684496.0,1705685936.0
/home/user/data/RE2/RE2-OB/currencyservice_cpu/3,RE2-OB,currencyservice_cpu,3,currencyservice,cpu,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705687618,True,73799339,403800,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705686898,1705688337,True,7,9,True,currencyservice|productcatalogservice,True,7.911016882110026e-06,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705686898.0,1705688338.0
/home/user/data/RE2/RE2-OB/currencyservice_delay/1,RE2-OB,currencyservice_delay,1,currencyservice,delay,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705702012,True,70123628,383583,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705701292,1705702731,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705701292.0,1705702732.0
/home/user/data/RE2/RE2-OB/currencyservice_delay/2,RE2-OB,currencyservice_delay,2,currencyservice,delay,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705704343,True,70520200,385915,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705703623,1705705062,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705703623.0,1705705063.0
/home/user/data/RE2/RE2-OB/currencyservice_delay/3,RE2-OB,currencyservice_delay,3,currencyservice,delay,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705706604,True,69288233,379232,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705705884,1705707324,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705705884.0,1705707324.0
/home/user/data/RE2/RE2-OB/currencyservice_disk/1,RE2-OB,currencyservice_disk,1,currencyservice,disk,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705386669,True,66046489,361288,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705385949,1705387388,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705385949.0,1705387389.0
/home/user/data/RE2/RE2-OB/currencyservice_disk/2,RE2-OB,currencyservice_disk,2,currencyservice,disk,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705692434,True,72400661,396097,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705691714,1705693154,True,7,9,True,currencyservice|productcatalogservice,True,5.915441453262635e-05,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705691714.0,1705693154.0
/home/user/data/RE2/RE2-OB/currencyservice_disk/3,RE2-OB,currencyservice_disk,3,currencyservice,disk,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705694833,True,73718434,403324,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705694113,1705695552,True,7,9,True,currencyservice|productcatalogservice,True,2.1119045419147056e-05,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705694113.0,1705695553.0
/home/user/data/RE2/RE2-OB/currencyservice_loss/1,RE2-OB,currencyservice_loss,1,currencyservice,loss,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705388941,True,52172256,286200,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705388221,1705389660,True,7,9,True,currencyservice|productcatalogservice,True,8.659540743139196e-05,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705388221.0,1705389661.0
/home/user/data/RE2/RE2-OB/currencyservice_loss/2,RE2-OB,currencyservice_loss,2,currencyservice,loss,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705708871,True,66728349,365309,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705708151,1705709590,True,7,9,True,currencyservice|productcatalogservice,True,1.1668032798840198e-05,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705708151.0,1705709591.0
/home/user/data/RE2/RE2-OB/currencyservice_loss/3,RE2-OB,currencyservice_loss,3,currencyservice,loss,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705711158,True,64755796,354303,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705710438,1705711877,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705710438.0,1705711878.0
/home/user/data/RE2/RE2-OB/currencyservice_mem/1,RE2-OB,currencyservice_mem,1,currencyservice,mem,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705464519,True,69289671,379084,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705463799,1705465238,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705463799.0,1705465239.0
/home/user/data/RE2/RE2-OB/currencyservice_mem/2,RE2-OB,currencyservice_mem,2,currencyservice,mem,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705749889,True,70752566,387124,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705749169,1705750608,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705749169.0,1705750609.0
/home/user/data/RE2/RE2-OB/currencyservice_mem/3,RE2-OB,currencyservice_mem,3,currencyservice,mem,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705690057,True,70370974,385054,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705689337,1705690776,True,7,9,True,currencyservice|productcatalogservice,True,6.362783800905728e-05,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705689337.0,1705690777.0
/home/user/data/RE2/RE2-OB/currencyservice_socket/1,RE2-OB,currencyservice_socket,1,currencyservice,socket,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705479661,True,74266150,406431,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705478941,1705480381,True,7,9,True,currencyservice|productcatalogservice,True,1.8339442114170887e-05,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705478941.0,1705480381.0
/home/user/data/RE2/RE2-OB/currencyservice_socket/2,RE2-OB,currencyservice_socket,2,currencyservice,socket,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705697241,True,73087672,399964,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705696521,1705697960,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705696521.0,1705697961.0
/home/user/data/RE2/RE2-OB/currencyservice_socket/3,RE2-OB,currencyservice_socket,3,currencyservice,socket,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705699619,True,72796826,398334,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705698899,1705700339,True,7,9,True,currencyservice|productcatalogservice,True,4.5449806036268944e-05,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705698899.0,1705700339.0
/home/user/data/RE2/RE2-OB/emailservice_cpu/1,RE2-OB,emailservice_cpu,1,emailservice,cpu,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705350165,True,71713904,392420,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705349445,1705350885,True,7,9,True,currencyservice|productcatalogservice,True,0.0,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705349445.0,1705350885.0
/home/user/data/RE2/RE2-OB/emailservice_cpu/2,RE2-OB,emailservice_cpu,2,emailservice,cpu,cluster_info.json|inject_time.txt|logs.csv|logts.csv|metrics.csv|metrics_postprocess.log|pod-node-1.csv|pod-node-2.csv|simple_metrics.csv|traces.csv|tracets_err.csv|tracets_lat.csv,1705592998,True,74931944,410139,7,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,1705592278,1705593717,True,7,9,True,currencyservice|productcatalogservice,True,5.193941786300459e-06,True,10.0,adservice|cartservice|checkoutservice|currencyservice|emailservice|frontend|paymentservice|productcatalogservice|recommendationservice|shippingservice,1441.0,1705592278.0,1705593718.0
